Date,Open,High,Low,Close,Volume,Adj Close
2012-01-17,63.33,63.47,62.00,62.42,271100,58.59
2012-01-16,62.78,63.27,62.20,62.74,603600,58.89
2012-01-13,63.30,63.76,62.24,63.12,341500,59.25
2012-01-12,61.88,63.41,61.80,62.96,276200,59.10
2012-01-11,62.91,63.90,61.41,61.67,342000,57.89
2012-01-10,64.80,65.49,62.87,63.12,444200,59.25
2012-01-09,63.92,65.55,63.90,64.90,268400,60.92
2012-01-06,64.64,65.00,62.77,63.55,207100,59.65
2012-01-05,65.21,65.81,63.79,64.13,243200,60.20
2012-01-04,67.00,67.25,64.55,65.01,258600,61.02
2012-01-03,68.52,68.52,66.53,67.00,157700,62.89
2012-01-02,66.70,68.29,66.63,68.14,47000,63.96
